App,Shortcut,Name,Tags,Pinned,description,subcategory
Photos,Option-S,Show or Hide Thumbnails,apple photos view,0,Show or hide thumbnails below an open photo,Photos - View
Photos,Return,Open/Close Photo in Editing View,apple photos editing,0,Open or close a selected photo in editing view,Photos - Edit
Photos,C or Command-3,Crop a Photo,apple photos editing,0,Crop a photo,Photos - Edit
Photos,A or Command-1,Adjust a Photo,apple photos editing,0,Adjust a photo,Photos - Edit
Photos,F or Command-2,Apply a Filter,apple photos editing,0,Apply a filter,Photos - Edit
Photos,Command-E,Enhance a Photo,apple photos editing,0,Enhance a photo,Photos - Edit
Photos,Show Original Unadjusted Photo (Editing),Press and hold M,apple photos editing,0,Show the original unadjusted photo while editing,Photos - Edit
Photos,Go to Next Photo,Right Arrow (hold to scroll quickly),apple photos navigation,0,Go to the next photo,Photos - Edit
Photos,Go to Previous Photo,Left Arrow (hold to scroll quickly),apple photos navigation,0,Go to the previous photo,Photos - Edit
Photos,Delete,Delete Selected Photos,apple photos management,0,Delete selected photos,Photos - Edit
Photos,Option-Space bar,Play or Pause Live Photo/Video,apple photos media,0,Play or pause a Live Photo or video,Photos - Edit
Photos,Command-F,Find Photos,apple photos search,0,Find photos,Photos - Edit
Photos,Z,Zoom Between Current & 100 Percent,apple photos zoom,0,Zoom between the current zoom level and 100 percent,Photos - Edit
Photos,Command-Plus Sign (+) or Command-Minus Sign (–),Zoom In or Out,apple photos zoom,0,Zoom in or out,Photos - Edit
Photos,Command-L,Hide a Selected Photo,apple photos management,0,Hide a selected photo,Photos - Edit
Photos,Adjust View of Photo (Zoomed In),Drag the photo,apple photos navigation,0,Adjust the view of a photo when zoomed in,Photos - Edit
Photos,Select a Single Photo,Click the photo,apple photos selection,0,Select a single photo,Photos - Select/Deselect
Photos,Command-A,Select All Photos,apple photos selection,0,Select all photos,Photos - Select/Deselect
Photos,Shift key + click nonadjacent photo,Select Photos Between Current & Nonadjacent,apple photos selection,0,Select all photos between the current selection and a nonadjacent photo,Photos - Select/Deselect
Photos,Command key + click additional photos,Select Nonadjacent Photos,apple photos selection,0,Select photos that are not adjacent to one another,Photos - Select/Deselect
Photos,Select Several Photos Together,Click outside photos and drag rectangle,apple photos selection,0,Select several photos located together,Photos - Select/Deselect
Photos,Command key + click photos to deselect,Deselect Specific Photos in Group,apple photos selection,0,Deselect specific photos in a group of selected photos,Photos - Select/Deselect
Photos,Shift-Command-A or click outside a photo,Deselect All Photos,apple photos selection,0,Deselect all photos,Photos - Select/Deselect
Photos,Command-N,Create New Album,apple photos organization,0,Create a new album,Photos - Organize
Photos,Shift-Command-K,Set Selected Photo as Key Photo for Album,apple photos organization,0,Set a selected photo as the key photo for an album,Photos - Organize
Photos,Option-Command-N,Create Smart Album,apple photos organization,0,Create a Smart Album,Photos - Organize
Photos,Shift-Command-N,Create Folder,apple photos organization,0,Create a folder,Photos - Organize
Photos,Command-Plus Sign (+) or Command-Minus Sign (–),Change Photo Thumbnail Size,apple photos view,0,Change the size of photo thumbnails,Photos - Organize
Photos,Double-click/tap thumbnail or Space bar,Open or Close Photo (Thumbnail),apple photos view,0,Open or close a photo,Photos - Organize
Photos,Move to Previous or Next Photo,Left Arrow or Right Arrow,apple photos navigation,0,Move to the previous or next photo,Photos - Organize
Photos,Control-Command-F,Enter or Leave Full-screen View,apple photos view,0,Enter or leave full-screen view,Photos - Organize
Photos,Shift-Command-T,Show or Hide Titles,apple photos display,0,Show or hide titles,Photos - Organize
Photos,Command-I,Show or Hide Photo Info Window,apple photos display,0,Show or hide photo information in the Info window,Photos - Organize
Photos,Command-D,Duplicate a Photo,apple photos management,0,Duplicate a photo,Photos - Organize
Photos,Command-X,Cut a Photo,apple photos management,0,Cut a photo,Photos - Organize
Photos,Command-C,Copy a Photo,apple photos management,0,Copy a photo,Photos - Organize
Photos,Command-V,Paste a Photo,apple photos management,0,Paste a photo,Photos - Organize
Photos,Make a Photo a Favorite,Period (.),apple photos organization,0,Make a photo a favorite,Photos - Organize
Photos,Command-K,Show or Hide Keyword Manager,apple photos organization,0,Show or hide the Keyword Manager,Photos - Organize
Photos,Command-Delete,Delete Photo or Item from Library,apple photos management,0,Delete a photo or item from the library,Photos - Organize
Photos,Delete,Remove Photo from Album (Not Library),apple photos organization,0,Remove a photo from an album (but not from the library),Photos - Organize
Photos,Stop Playing Slideshow,Escape (Esc) key or click close button (X),apple photos slideshow,0,Stop playing a slideshow,Photos - Slideshows
Photos,Pause or Resume Slideshow,Space bar,apple photos slideshow,0,Pause or resume playing a slideshow,Photos - Slideshows
Photos,Move Through Slides Manually,Right Arrow or Left Arrow,apple photos slideshow,0,Move through slides in a slideshow manually,Photos - Slideshows
Photos,Shift-Command-I,Import Photos,apple photos import-export,0,Import photos,Photos - Import/Export
Photos,Shift-Command-E or drag to desktop,Export Photos,apple photos import-export,0,Export photos,Photos - Import/Export
Photos,Command-P,Print,apple photos printing,0,Print,Photos - Print
Photos,Command-W,Close Window & Quit Photos,apple photos app-management,0,Close a window and quit Photos,Photos - General
Photos,Command-M,Minimize Photos Window,apple photos window-management,0,Minimize the Photos window,Photos - General
Photos,Command-H,Hide Photos App (Without Quitting),apple photos app-management,0,Hide the Photos app (without quitting),Photos - General
Photos,Command-Q,Quit Photos,apple photos app-management,0,Quit Photos,Photos - General
Reminders,Command-N,New Reminder (or New Item),apple reminders,0,New Reminder (or New Item),Reminders
Reminders,Shift-Command-N,New List,apple reminders,0,New List,Reminders
Reminders,Option-Command-N,New Section (or New Column),apple reminders,0,New Section (or New Column),Reminders
Reminders,Control-Command-N,New Section with Selection (or New Column with Selection),apple reminders,0,New Section with Selection (or New Column with Selection),Reminders
Reminders,Command-[list number],Go to Pinned List,apple reminders,0,Go to pinned list,Reminders
Reminders,Command-],Indent Reminder,apple reminders,0,Indent reminder,Reminders
Reminders,Command-[,Outdent Reminder,apple reminders,0,Outdent reminder,Reminders
Reminders,Command-E,Show All Subtasks,apple reminders,0,Show all subtasks,Reminders
Reminders,Shift-Command-E,Hide All Subtasks,apple reminders,0,Hide all subtasks,Reminders
Reminders,Shift-Command-F,Flag or Unflag Reminder,apple reminders,0,Flag or unflag reminder,Reminders
Reminders,Command-P,Print Reminder List,apple reminders,0,Print reminder list,Reminders
Reminders,Shift-Command-C,Mark Reminder Completed or Incomplete,apple reminders,0,Mark a reminder completed or incomplete,Reminders
Reminders,Shift-Command-H,Show or Hide Completed Reminders,apple reminders,0,Show or hide completed reminders,Reminders
Reminders,Delete,Delete Tag,apple reminders,0,Delete tag,Reminders
Reminders,Command-T,Set Reminder as Due Today,apple reminders,0,Set reminder as due today,Reminders
Reminders,Option-Command-T,Set Reminder as Due Tomorrow,apple reminders,0,Set reminder as due tomorrow,Reminders
Reminders,Control-Command-T,Set All Overdue Reminders as Due Today,apple reminders,0,Set all overdue reminders as due today,Reminders
Reminders,Command-K,Set Reminder as Due This Weekend,apple reminders,0,Set reminder as due this weekend,Reminders
Reminders,Option-Command-K,Set Reminder as Due Next Week,apple reminders,0,Set reminder as due next week,Reminders
Reminders,Control-Command-F,Enter or Exit Full Screen,apple reminders,0,Enter or exit full screen,Reminders
Reminders,Command-W,Close Reminders Window & Quit App,apple reminders,0,Close the Reminders window and quit the app,Reminders
Reminders,Command-Q,Quit Reminders,apple reminders,0,Quit Reminders,Reminders
Preview,Command-S,Save a File,apple preview file-management,0,Save a file,Preview
Preview,Control-Tab,Go to Next Tab,apple preview navigation,0,Go to next tab,Preview
Preview,Shift-Control-Tab,Go to Previous Tab,apple preview navigation,0,Go to previous tab,Preview
Preview,Control-Command-F,Enter Full Screen,apple preview view,0,Enter full screen,Preview
Preview,Command-P,Print Current PDF or Image,apple preview printing,0,Print the current PDF or image,Preview
Preview,Command-C,Copy Selected Text or Area,apple preview clipboard,0,Copy the selected text or area to the Clipboard,Preview
Preview,Command-X,Cut Selected Item,apple preview clipboard,0,Cut the selected item and copy it to the Clipboard,Preview
Preview,Command-V,Paste Contents of Clipboard,apple preview clipboard,0,Paste the contents of the Clipboard into an image,Preview
Preview,Scroll Down One Screen/Next Image,Page Down,apple preview navigation,0,Scroll down one screen at a time or view the next image in the window,Preview
Preview,Scroll Up One Screen/Previous Image,Page Up,apple preview navigation,0,Scroll up one screen at a time or view the previous image in the window,Preview
Preview,Option-Page Down,Move to Next Document in Window,apple preview navigation,0,Move to next document in the window,Preview
Preview,Option-Page Up,Move to Previous Document in Window,apple preview navigation,0,Move to previous document in the window,Preview
Preview,Option-Down Arrow,Move to Next Page,apple preview navigation,0,Move to next page,Preview
Preview,Option-Up Arrow,Move to Previous Page,apple preview navigation,0,Move to previous page,Preview
Preview,Option-Command-0,Zoom All Images to Actual Size,apple preview zoom,0,Zoom all images to actual size,Preview
Preview,Option-Command-9,Zoom All Images to Fit,apple preview zoom,0,Zoom all images to fit,Preview
Preview,Option-Command-Plus (+),Zoom All Images In,apple preview zoom,0,Zoom all images in,Preview
Preview,Option-Command-Minus (–),Zoom All Images Out,apple preview zoom,0,Zoom all images out,Preview
Safari,Option key + arrow key,Scroll in Larger Increments,apple safari navigation,0,Scroll in larger increments,Safari - Scroll
Safari,Scroll Down a Screen,Page Down or Space bar,apple safari navigation,0,Scroll down a screen,Safari - Scroll
Safari,Scroll Up a Screen,Page Up or Shift–Space bar,apple safari navigation,0,Scroll up a screen,Safari - Scroll
Safari,Scroll to Top-Left/Bottom-Left of Webpage,Command–Up Arrow or Command–Down Arrow,apple safari navigation,0,Scroll to the top-left or bottom-left corner of the webpage,Safari - Scroll
Safari,Command-F,Search Current Webpage,apple safari search,0,Search the current webpage,Safari - Current Webpage
Safari,Tab,Highlight Next Field/Pop-up Menu,apple safari navigation,0,Highlight the next field or pop-up menu on a webpage,Safari - Current Webpage
Safari,Command-L,Select Smart Search Field,apple safari search,0,Select the Smart Search field,Safari - Current Webpage
Safari,Command-P,Print Current Webpage,apple safari printing,0,Print the current webpage,Safari - Current Webpage
Safari,Command-C,Copy Selected Item,apple safari clipboard,0,Copy the selected item,Safari - Current Webpage
Safari,Command-V,Paste Most Recently Copied Item,apple safari clipboard,0,Paste the most recently copied item,Safari - Current Webpage
Safari,Command-click a link/bookmark or Command-Return,Open Webpage in New Tab (Link/Bookmark/Smart Search),apple safari tab-management,0,Open a webpage in a new tab,Safari - Tabs
Safari,Command-1 to Command-9,Select One of First Nine Tabs,apple safari tab-navigation,0,Select one of your first nine tabs,Safari - Tabs
Safari,Command-W,Close Active Tab,apple safari tab-management,0,Close the active tab,Safari - Tabs
Safari,Option-click Close button on tab,Close All Tabs Except One,apple safari tab-management,0,Close all tabs except for one,Safari - Tabs
Safari,Shift-Command-T,Reopen Last Closed Tab,apple safari tab-management,0,Reopen the last tab you closed,Safari - Tabs
Safari,Shift-Command-H,Go to Your Homepage,apple safari navigation,0,Go to your homepage,Safari - Settings
Safari,Command-[,Go Back to Previous Webpage,apple safari history,0,Go back to the previous webpage,Safari - History
Safari,Command-],Go Forward to Next Webpage,apple safari history,0,Go forward to the next webpage,Safari - History
Safari,See Recently Visited Webpages by Name,Press and hold Back/Forward button,apple safari history,0,See a list of your recently visited webpages by name,Safari - History
Safari,Option key + press and hold Back/Forward button,See Recently Visited Webpages by URL,apple safari history,0,See a list of your recently visited webpages by web address (URL),Safari - History
Safari,Esc,Exit Full-screen View,apple safari view,0,Exit full-screen view,Safari - Zoom
Safari,Command-Plus Sign (+) or Command-Minus Sign (-),Zoom Website Content,apple safari zoom,0,Zoom website content,Safari - Zoom
Safari,Option key + View > Make Text Bigger/Smaller,Zoom Website Text,apple safari zoom,0,Zoom website text,Safari - Zoom
Safari,Option-click a link to the file,Download a Linked File,apple safari downloads,0,Download a linked file,Safari - Downloads
Safari,Double-click file in downloads list,Open a Downloaded File,apple safari downloads,0,Open a downloaded file,Safari - Downloads
Safari,Command-` (above Tab key),Switch to Another Safari Window,apple safari window-management,0,Switch to another Safari window,Safari - Window
Safari,Shift-Command-T,Reopen Last Closed Window,apple safari window-management,0,Reopen the last window you closed,Safari - Window
Safari,Control-Command-2,Show or Hide Reading List Sidebar,apple safari reading-list,0,Show or Hide the Reading List sidebar,Safari - Reading List
Safari,Shift-Command-D,Add Current Webpage to Reading List,apple safari reading-list,0,Add the current webpage,Safari - Reading List
Safari,Shift-click a link to the webpage,Add Linked Webpage to Reading List,apple safari reading-list,0,Add a linked webpage,Safari - Reading List
Safari,Shift-Command-R,Open Reader,apple safari reader,0,Open Reader,Safari - Reading List
Safari,Esc,Close Reader,apple safari reader,0,Close Reader,Safari - Reading List
Safari,Add Bookmark to Favorites Bar,Drag website icon to Favorites bar,apple safari bookmarks,0,Add a bookmark to the Favorites bar,Safari - Bookmarks
Safari,Command-click folder in Favorites bar,Open All Bookmarks from Favorites Folder,apple safari bookmarks,0,Open all bookmarks from a folder in the Favorites bar,Safari - Bookmarks
Safari,Move Bookmark on Favorites Bar,Drag the bookmark left or right,apple safari bookmarks,0,Move a bookmark on the Favorites bar,Safari - Bookmarks
Safari,Remove Bookmark from Favorites Bar,Drag bookmark off top of bar,apple safari bookmarks,0,Remove a bookmark from the Favorites bar,Safari - Bookmarks
Safari,Control-Command-1,Show or Hide Bookmarks Sidebar,apple safari bookmarks,0,Show or Hide the Bookmarks sidebar,Safari - Bookmarks
Safari,Command-click each bookmark and folder,Select Bookmarks and Folders in Sidebar,apple safari bookmarks,0,Select bookmarks and folders in the sidebar,Safari - Bookmarks
Safari,Select Next Bookmark or Folder,Up Arrow or Down Arrow,apple safari bookmarks,0,Select the next bookmark or folder,Safari - Bookmarks
Safari,Open Selected Bookmark,Space bar,apple safari bookmarks,0,Open the selected bookmark,Safari - Bookmarks
Safari,Open Selected Folder,Space bar or Right Arrow,apple safari bookmarks,0,Open the selected folder,Safari - Bookmarks
Safari,Close Selected Folder,Space bar or Left Arrow,apple safari bookmarks,0,Close the selected folder,Safari - Bookmarks
Safari,Esc,Cancel Editing Bookmark Name (Sidebar),apple safari bookmarks,0,Cancel editing a bookmark name in the sidebar,Safari - Bookmarks
Safari,Return,Finish Editing Bookmark Name,apple safari bookmarks,0,Finish editing a bookmark name,Safari - Bookmarks
Safari,Option-click New Folder button,Create Folder from Selected Bookmarks/Folders,apple safari bookmarks,0,Create a folder containing the selected bookmarks and folders in bookmarks view,Safari - Bookmarks
Terminal,Command-N,New Window,macos terminal,0,New window,Terminal - Windows and Tabs
Terminal,Control-Command-N,New Window with Same Command,macos terminal,0,New window with same command,Terminal - Windows and Tabs
Terminal,Command-T,New Tab,macos terminal,0,New tab,Terminal - Windows and Tabs
Terminal,Control-Command-T,New Tab with Same Command,macos terminal,0,New tab with same command,Terminal - Windows and Tabs
Terminal,Shift-Command-T,Show or Hide Tab Bar,macos terminal,0,Show or hide tab bar,Terminal - Windows and Tabs
Terminal,Shift-Command-Backslash (\),Show All Tabs or Exit Tab Overview,macos terminal,0,Show all tabs or exit tab overview,Terminal - Windows and Tabs
Terminal,Shift-Command-N,New Command,macos terminal,0,New command,Terminal - Windows and Tabs
Terminal,Shift-Command-K,New Remote Connection,macos terminal,0,New remote connection,Terminal - Windows and Tabs
Terminal,Command-I,Show or Hide Inspector,macos terminal,0,Show or hide Inspector,Terminal - Windows and Tabs
Terminal,Shift-Command-I,Edit Title,macos terminal,0,Edit title,Terminal - Windows and Tabs
Terminal,Option-Command-I,Edit Background Color,macos terminal,0,Edit background color,Terminal - Windows and Tabs
Terminal,Command-Plus (+),Make Fonts Bigger,macos terminal,0,Make fonts bigger,Terminal - Windows and Tabs
Terminal,Command-Minus (–),Make Fonts Smaller,macos terminal,0,Make fonts smaller,Terminal - Windows and Tabs
Terminal,Command-Grave Accent (`),Next Window,macos terminal,0,Next window,Terminal - Windows and Tabs
Terminal,Command-Shift-Tilde (~),Previous Window,macos terminal,0,Previous window,Terminal - Windows and Tabs
Terminal,Command-D,Split Window into Two Panes,macos terminal,0,Split window into two panes,Terminal - Windows and Tabs
Terminal,Shift-Command-D,Close Split Pane,macos terminal,0,Close split pane,Terminal - Windows and Tabs
Terminal,Command-W,Close Tab,macos terminal,0,Close tab,Terminal - Windows and Tabs
Terminal,Option-Command-W,Close Other Tabs,macos terminal,0,Close other tabs,Terminal - Windows and Tabs
Terminal,Option-Shift-Command-W,Close All,macos terminal,0,Close all,Terminal - Windows and Tabs
Terminal,Command-Home,Scroll to Top,macos terminal,0,Scroll to top,Terminal - Windows and Tabs
Terminal,Command-End,Scroll to Bottom,macos terminal,0,Scroll to bottom,Terminal - Windows and Tabs
Terminal,Command-Page Up,Page Up,macos terminal,0,Page up,Terminal - Windows and Tabs
Terminal,Command-Page Down,Page Down,macos terminal,0,Page down,Terminal - Windows and Tabs
Terminal,Option-Command-Page Up,Line Up,macos terminal,0,Line up,Terminal - Windows and Tabs
Terminal,Option-Command-Page Down,Line Down,macos terminal,0,Line down,Terminal - Windows and Tabs
Terminal,Reposition Insertion Point,Press and hold Option + move pointer,macos terminal,0,Reposition the insertion point,Terminal - Command Line
Terminal,Control-A,Move Insertion Point to Beginning of Line,macos terminal,0,Move the insertion point to the beginning of the line,Terminal - Command Line
Terminal,Control-E,Move Insertion Point to End of Line,macos terminal,0,Move the insertion point to the end of the line,Terminal - Command Line
Terminal,Right Arrow,Move Insertion Point Forward One Character,macos terminal,0,Move the insertion point forward one character,Terminal - Command Line
Terminal,Left Arrow,Move Insertion Point Backward One Character,macos terminal,0,Move the insertion point backward one character,Terminal - Command Line
Terminal,Option-Right Arrow,Move Insertion Point Forward One Word,macos terminal,0,Move the insertion point forward one word,Terminal - Command Line
Terminal,Option-Left Arrow,Move Insertion Point Backward One Word,macos terminal,0,Move the insertion point backward one word,Terminal - Command Line
Terminal,Control-U,Delete the Line,macos terminal,0,Delete the line,Terminal - Command Line
Terminal,Control-K,Delete to End of Line,macos terminal,0,Delete to the end of the line,Terminal - Command Line
Terminal,Option-D,Delete Forward to End of Word,macos terminal,0,Delete forward to the end of the word,Terminal - Command Line
Terminal,Control-W,Delete Backward to Beginning of Word,macos terminal,0,Delete backward to the beginning of the word,Terminal - Command Line
Terminal,Delete,Delete One Character,macos terminal,0,Delete one character,Terminal - Command Line
Terminal,Forward-Delete One Character,Forward Delete (or Fn-Delete),macos terminal,0,Forward-delete one character,Terminal - Command Line
Terminal,Control-T,Transpose Two Characters,macos terminal,0,Transpose two characters,Terminal - Command Line
Terminal,Shift and Command keys + double-click path,Select Complete File Path,macos terminal,0,Select a complete file path,Terminal - Select & Find
Terminal,Triple-click the line,Select Complete Line of Text,macos terminal,0,Select a complete line of text,Terminal - Select & Find
Terminal,Shift and Command keys + double-click URL,Select a URL,macos terminal,0,Select a URL,Terminal - Select & Find
Terminal,Option key + drag to select text,Select Rectangular Block,macos terminal,0,Select a rectangular block,Terminal - Select & Find
Terminal,Command-X,Cut,macos terminal,0,Cut,Terminal - Select & Find
Terminal,Command-C,Copy,macos terminal,0,Copy,Terminal - Select & Find
Terminal,Control-Shift-Command-C,Copy Without Background Color,macos terminal,0,Copy without background color,Terminal - Select & Find
Terminal,Option-Shift-Command-C,Copy Plain Text,macos terminal,0,Copy plain text,Terminal - Select & Find
Terminal,Command-V,Paste,macos terminal,0,Paste,Terminal - Select & Find
Terminal,Shift-Command-V,Paste the Selection,macos terminal,0,Paste the selection,Terminal - Select & Find
Terminal,Control-Command-V,Paste Escaped Text,macos terminal,0,Paste escaped text,Terminal - Select & Find
Terminal,Control-Shift-Command-V,Paste Escaped Selection,macos terminal,0,Paste escaped selection,Terminal - Select & Find
Terminal,Command-G,Find Next,macos terminal,0,Find next,Terminal - Select & Find
Terminal,Command-Shift-G,Find Previous,macos terminal,0,Find previous,Terminal - Select & Find
Terminal,Command-E,Find Using Selected Text,macos terminal,0,Find using the selected text,Terminal - Select & Find
Terminal,Command-J,Jump to Selected Text,macos terminal,0,Jump to the selected text,Terminal - Select & Find
Terminal,Control-Command-Space,Open Character Viewer,macos terminal,0,Open the character viewer,Terminal - Select & Find
Terminal,Command-U,Mark,macos terminal,0,Mark,Terminal - Marks & Bookmarks
Terminal,Option-Command-U,Mark as Bookmark,macos terminal,0,Mark as bookmark,Terminal - Marks & Bookmarks
Terminal,Shift-Command-U,Unmark,macos terminal,0,Unmark,Terminal - Marks & Bookmarks
Terminal,Command-Return,Mark Line and Send Return,macos terminal,0,Mark line and send return,Terminal - Marks & Bookmarks
Terminal,Shift-Command-Return,Send Return Without Marking,macos terminal,0,Send return without marking,Terminal - Marks & Bookmarks
Terminal,Shift-Command-M,Insert Bookmark,macos terminal,0,Insert bookmark,Terminal - Marks & Bookmarks
Terminal,Option-Shift-Command-M,Insert Bookmark with Name,macos terminal,0,Insert bookmark with name,Terminal - Marks & Bookmarks
Terminal,Command-Up Arrow,Jump to Previous Mark,macos terminal,0,Jump to previous mark,Terminal - Marks & Bookmarks
Terminal,Command-Down Arrow,Jump to Next Mark,macos terminal,0,Jump to next mark,Terminal - Marks & Bookmarks
Terminal,Option-Command-Up Arrow,Jump to Previous Bookmark,macos terminal,0,Jump to previous bookmark,Terminal - Marks & Bookmarks
Terminal,Option-Command-Down Arrow,Jump to Next Bookmark,macos terminal,0,Jump to next bookmark,Terminal - Marks & Bookmarks
Terminal,Command-L,Clear to Previous Mark,macos terminal,0,Clear to previous mark,Terminal - Marks & Bookmarks
Terminal,Option-Command-L,Clear to Previous Bookmark,macos terminal,0,Clear to previous bookmark,Terminal - Marks & Bookmarks
Terminal,Command-K,Clear to Start,macos terminal,0,Clear to start,Terminal - Marks & Bookmarks
Terminal,Shift-Command-A,Select Between Marks,macos terminal,0,Select between marks,Terminal - Marks & Bookmarks
Terminal,Shift-Command-C,Show or Hide Colors,macos terminal,0,Show or hide colors,Terminal - Other
Terminal,Command-Period (.),Break (Equivalent to Control-C),macos terminal,0,Break,Terminal - Other
Terminal,Option-Command-R,Soft Reset Terminal Emulator State,macos terminal,0,Soft reset terminal emulator state,Terminal - Other
Terminal,Control-Option-Command-R,Hard Reset Terminal Emulator State,macos terminal,0,Hard reset terminal emulator state,Terminal - Other
Terminal,Command key + double-click URL,Open a URL,macos terminal,0,Open a URL,Terminal - Other
Terminal,Add Complete File Path,Drag file from Finder into Terminal window,macos terminal,0,Add the complete path to a file,Terminal - Other
Terminal,Command-S,Export Text As,macos terminal,0,Export text as,Terminal - Other
Terminal,Shift-Command-S,Export Selected Text As,macos terminal,0,Export selected text as,Terminal - Other
Terminal,Control-R,Reverse Search Command History,macos terminal,0,Reverse search command history,Terminal - Other
Terminal,Command-R,Toggle Allow Mouse Reporting,macos terminal,0,Toggle “Allow Mouse Reporting” option,Terminal - Other
Terminal,Command-Option-O,Toggle Use Option as Meta Key,macos terminal,0,Toggle “Use Option as Meta Key” option,Terminal - Other
Terminal,Shift-Command-Down Arrow,Show Alternate Screen,macos terminal,0,Show alternate screen,Terminal - Other
Terminal,Shift-Command-Up Arrow,Hide Alternate Screen,macos terminal,0,Hide alternate screen,Terminal - Other
Terminal,Control-Shift-Command-Question Mark (?),Open Man Page for Selection,macos terminal,0,Open man page for selection,Terminal - Other
Terminal,Control-Option-Command-Slash (/),Search Man Page Index for Selection,macos terminal,0,Search man page index for selection,Terminal - Other
Spotlight,Command-Space bar,Open or Close Spotlight Window,macos spotlight,0,Open or close the Spotlight window,Spotlight
Spotlight,Open Search Result in Quick Look,Space bar,macos spotlight,0,Open a search result in Quick Look,Spotlight
Spotlight,Switch Between Search Field & Results,Tab key,macos spotlight,0,Switch between the search field and the search results,Spotlight
Spotlight,Down Arrow,Move to Next Result,macos spotlight,0,Move to the next result,Spotlight
Spotlight,Up Arrow,Move to Previous Result,macos spotlight,0,Move to the previous result,Spotlight
Spotlight,Command-Down Arrow,Move to First Result in Next Category,macos spotlight,0,Move to the first result in the next category,Spotlight
Spotlight,Command-Up Arrow,Move to First Result in Previous Category,macos spotlight,0,Move to the first result in the previous category,Spotlight
Spotlight,Command,Show Path of a Result,macos spotlight,0,Show the path of a result (such as a file),Spotlight
Spotlight,Open a Result,Return key,macos spotlight,0,Open a result,Spotlight
Spotlight,Command-R or Command-Double-click,See File in App or Finder,macos spotlight,0,See a file in an app or the Finder,Spotlight
Spotlight,Option-Command-Space bar,Open Finder Window with Search Field Selected,macos spotlight,0,Open a Finder window with the search field selected,Spotlight
Voice Memos,Command-N,Create a Recording,apple voice-memos,0,Create a recording,Voice Memos
Voice Memos,Play or Pause Recording,Space bar,apple voice-memos,0,Play or pause a recording,Voice Memos
Voice Memos,Command-D,Duplicate a Recording,apple voice-memos,0,Duplicate a recording,Voice Memos
Voice Memos,Shift-Command-E,Enhance a Recording,apple voice-memos,0,Enhance a recording,Voice Memos
Voice Memos,Shift-Command-X,Skip Silence in a Recording,apple voice-memos,0,Skip silence in a recording,Voice Memos
Voice Memos,Command-T,Trim a Recording,apple voice-memos,0,Trim a recording,Voice Memos
Voice Memos,Delete a Recording,Delete key,apple voice-memos,0,Delete a recording,Voice Memos
Voice Memos,Command-S,Save a Recording,apple voice-memos,0,Save a recording,Voice Memos
Voice Memos,Command-Left Arrow,Jump Backward 15 Seconds,apple voice-memos,0,Jump backward 15 seconds in a recording,Voice Memos
Voice Memos,Command-Right Arrow,Jump Forward 15 Seconds,apple voice-memos,0,Jump forward 15 seconds in a recording,Voice Memos
Voice Memos,Command-M,Minimize Voice Memos Window,apple voice-memos,0,Minimize the Voice Memos window,Voice Memos
Voice Memos,Command-H,Hide Voice Memos Window,apple voice-memos,0,Hide the Voice Memos window,Voice Memos
Voice Memos,Option-Command-H,Hide Everything Except Voice Memos,apple voice-memos,0,Hide everything except Voice Memos,Voice Memos
Voice Memos,Command-Q or Command-W,Quit Voice Memos App,apple voice-memos,0,Quit the Voice Memos app,Voice Memos
