App,Shortcut,Name,Tags,Pinned,description,subcategory
Photos,Show or Hide Thumbnails,Option-S,apple photos view,0,Show or hide thumbnails below an open photo,Photos - View
Photos,Open/Close Photo in Editing View,Return,apple photos editing,0,Open or close a selected photo in editing view,Photos - Edit
Photos,Crop a Photo,C or Command-3,apple photos editing,0,Crop a photo,Photos - Edit
Photos,Adjust a Photo,A or Command-1,apple photos editing,0,Adjust a photo,Photos - Edit
Photos,Apply a Filter,F or Command-2,apple photos editing,0,Apply a filter,Photos - Edit
Photos,Enhance a Photo,Command-E,apple photos editing,0,Enhance a photo,Photos - Edit
Photos,Show Original Unadjusted Photo (Editing),Press and hold M,apple photos editing,0,Show the original unadjusted photo while editing,Photos - Edit
Photos,Go to Next Photo,Right Arrow (hold to scroll quickly),apple photos navigation,0,Go to the next photo,Photos - Edit
Photos,Go to Previous Photo,Left Arrow (hold to scroll quickly),apple photos navigation,0,Go to the previous photo,Photos - Edit
Photos,Delete Selected Photos,Delete,apple photos management,0,Delete selected photos,Photos - Edit
Photos,Play or Pause Live Photo/Video,Option-Space bar,apple photos media,0,Play or pause a Live Photo or video,Photos - Edit
Photos,Find Photos,Command-F,apple photos search,0,Find photos,Photos - Edit
Photos,Zoom Between Current & 100 Percent,Z,apple photos zoom,0,Zoom between the current zoom level and 100 percent,Photos - Edit
Photos,Zoom In or Out,Command-Plus Sign (+) or Command-Minus Sign (–),apple photos zoom,0,Zoom in or out,Photos - Edit
Photos,Hide a Selected Photo,Command-L,apple photos management,0,Hide a selected photo,Photos - Edit
Photos,Adjust View of Photo (Zoomed In),Drag the photo,apple photos navigation,0,Adjust the view of a photo when zoomed in,Photos - Edit
Photos,Select a Single Photo,Click the photo,apple photos selection,0,Select a single photo,Photos - Select/Deselect
Photos,Select All Photos,Command-A,apple photos selection,0,Select all photos,Photos - Select/Deselect
Photos,Select Photos Between Current & Nonadjacent,Shift key + click nonadjacent photo,apple photos selection,0,Select all photos between the current selection and a nonadjacent photo,Photos - Select/Deselect
Photos,Select Nonadjacent Photos,Command key + click additional photos,apple photos selection,0,Select photos that are not adjacent to one another,Photos - Select/Deselect
Photos,Select Several Photos Together,Click outside photos and drag rectangle,apple photos selection,0,Select several photos located together,Photos - Select/Deselect
Photos,Deselect Specific Photos in Group,Command key + click photos to deselect,apple photos selection,0,Deselect specific photos in a group of selected photos,Photos - Select/Deselect
Photos,Deselect All Photos,Shift-Command-A or click outside a photo,apple photos selection,0,Deselect all photos,Photos - Select/Deselect
Photos,Create New Album,Command-N,apple photos organization,0,Create a new album,Photos - Organize
Photos,Set Selected Photo as Key Photo for Album,Shift-Command-K,apple photos organization,0,Set a selected photo as the key photo for an album,Photos - Organize
Photos,Create Smart Album,Option-Command-N,apple photos organization,0,Create a Smart Album,Photos - Organize
Photos,Create Folder,Shift-Command-N,apple photos organization,0,Create a folder,Photos - Organize
Photos,Change Photo Thumbnail Size,Command-Plus Sign (+) or Command-Minus Sign (–),apple photos view,0,Change the size of photo thumbnails,Photos - Organize
Photos,Open or Close Photo (Thumbnail),Double-click/tap thumbnail or Space bar,apple photos view,0,Open or close a photo,Photos - Organize
Photos,Move to Previous or Next Photo,Left Arrow or Right Arrow,apple photos navigation,0,Move to the previous or next photo,Photos - Organize
Photos,Enter or Leave Full-screen View,Control-Command-F,apple photos view,0,Enter or leave full-screen view,Photos - Organize
Photos,Show or Hide Titles,Shift-Command-T,apple photos display,0,Show or hide titles,Photos - Organize
Photos,Show or Hide Photo Info Window,Command-I,apple photos display,0,Show or hide photo information in the Info window,Photos - Organize
Photos,Duplicate a Photo,Command-D,apple photos management,0,Duplicate a photo,Photos - Organize
Photos,Cut a Photo,Command-X,apple photos management,0,Cut a photo,Photos - Organize
Photos,Copy a Photo,Command-C,apple photos management,0,Copy a photo,Photos - Organize
Photos,Paste a Photo,Command-V,apple photos management,0,Paste a photo,Photos - Organize
Photos,Make a Photo a Favorite,Period (.),apple photos organization,0,Make a photo a favorite,Photos - Organize
Photos,Show or Hide Keyword Manager,Command-K,apple photos organization,0,Show or hide the Keyword Manager,Photos - Organize
Photos,Delete Photo or Item from Library,Command-Delete,apple photos management,0,Delete a photo or item from the library,Photos - Organize
Photos,Remove Photo from Album (Not Library),Delete,apple photos organization,0,Remove a photo from an album (but not from the library),Photos - Organize
Photos,Stop Playing Slideshow,Escape (Esc) key or click close button (X),apple photos slideshow,0,Stop playing a slideshow,Photos - Slideshows
Photos,Pause or Resume Slideshow,Space bar,apple photos slideshow,0,Pause or resume playing a slideshow,Photos - Slideshows
Photos,Move Through Slides Manually,Right Arrow or Left Arrow,apple photos slideshow,0,Move through slides in a slideshow manually,Photos - Slideshows
Photos,Import Photos,Shift-Command-I,apple photos import-export,0,Import photos,Photos - Import/Export
Photos,Export Photos,Shift-Command-E or drag to desktop,apple photos import-export,0,Export photos,Photos - Import/Export
Photos,Print,Command-P,apple photos printing,0,Print,Photos - Print
Photos,Close Window & Quit Photos,Command-W,apple photos app-management,0,Close a window and quit Photos,Photos - General
Photos,Minimize Photos Window,Command-M,apple photos window-management,0,Minimize the Photos window,Photos - General
Photos,Hide Photos App (Without Quitting),Command-H,apple photos app-management,0,Hide the Photos app (without quitting),Photos - General
Photos,Quit Photos,Command-Q,apple photos app-management,0,Quit Photos,Photos - General
Reminders,New Reminder (or New Item),Command-N,apple reminders,0,New Reminder (or New Item),Reminders
Reminders,New List,Shift-Command-N,apple reminders,0,New List,Reminders
Reminders,New Section (or New Column),Option-Command-N,apple reminders,0,New Section (or New Column),Reminders
Reminders,New Section with Selection (or New Column with Selection),Control-Command-N,apple reminders,0,New Section with Selection (or New Column with Selection),Reminders
Reminders,Go to Pinned List,Command-[list number],apple reminders,0,Go to pinned list,Reminders
Reminders,Indent Reminder,Command-],apple reminders,0,Indent reminder,Reminders
Reminders,Outdent Reminder,Command-[,apple reminders,0,Outdent reminder,Reminders
Reminders,Show All Subtasks,Command-E,apple reminders,0,Show all subtasks,Reminders
Reminders,Hide All Subtasks,Shift-Command-E,apple reminders,0,Hide all subtasks,Reminders
Reminders,Flag or Unflag Reminder,Shift-Command-F,apple reminders,0,Flag or unflag reminder,Reminders
Reminders,Print Reminder List,Command-P,apple reminders,0,Print reminder list,Reminders
Reminders,Mark Reminder Completed or Incomplete,Shift-Command-C,apple reminders,0,Mark a reminder completed or incomplete,Reminders
Reminders,Show or Hide Completed Reminders,Shift-Command-H,apple reminders,0,Show or hide completed reminders,Reminders
Reminders,Delete Tag,Delete,apple reminders,0,Delete tag,Reminders
Reminders,Set Reminder as Due Today,Command-T,apple reminders,0,Set reminder as due today,Reminders
Reminders,Set Reminder as Due Tomorrow,Option-Command-T,apple reminders,0,Set reminder as due tomorrow,Reminders
Reminders,Set All Overdue Reminders as Due Today,Control-Command-T,apple reminders,0,Set all overdue reminders as due today,Reminders
Reminders,Set Reminder as Due This Weekend,Command-K,apple reminders,0,Set reminder as due this weekend,Reminders
Reminders,Set Reminder as Due Next Week,Option-Command-K,apple reminders,0,Set reminder as due next week,Reminders
Reminders,Enter or Exit Full Screen,Control-Command-F,apple reminders,0,Enter or exit full screen,Reminders
Reminders,Close Reminders Window & Quit App,Command-W,apple reminders,0,Close the Reminders window and quit the app,Reminders
Reminders,Quit Reminders,Command-Q,apple reminders,0,Quit Reminders,Reminders
Preview,Save a File,Command-S,apple preview file-management,0,Save a file,Preview
Preview,Go to Next Tab,Control-Tab,apple preview navigation,0,Go to next tab,Preview
Preview,Go to Previous Tab,Shift-Control-Tab,apple preview navigation,0,Go to previous tab,Preview
Preview,Enter Full Screen,Control-Command-F,apple preview view,0,Enter full screen,Preview
Preview,Print Current PDF or Image,Command-P,apple preview printing,0,Print the current PDF or image,Preview
Preview,Copy Selected Text or Area,Command-C,apple preview clipboard,0,Copy the selected text or area to the Clipboard,Preview
Preview,Cut Selected Item,Command-X,apple preview clipboard,0,Cut the selected item and copy it to the Clipboard,Preview
Preview,Paste Contents of Clipboard,Command-V,apple preview clipboard,0,Paste the contents of the Clipboard into an image,Preview
Preview,Scroll Down One Screen/Next Image,Page Down,apple preview navigation,0,Scroll down one screen at a time or view the next image in the window,Preview
Preview,Scroll Up One Screen/Previous Image,Page Up,apple preview navigation,0,Scroll up one screen at a time or view the previous image in the window,Preview
Preview,Move to Next Document in Window,Option-Page Down,apple preview navigation,0,Move to next document in the window,Preview
Preview,Move to Previous Document in Window,Option-Page Up,apple preview navigation,0,Move to previous document in the window,Preview
Preview,Move to Next Page,Option-Down Arrow,apple preview navigation,0,Move to next page,Preview
Preview,Move to Previous Page,Option-Up Arrow,apple preview navigation,0,Move to previous page,Preview
Preview,Zoom All Images to Actual Size,Option-Command-0,apple preview zoom,0,Zoom all images to actual size,Preview
Preview,Zoom All Images to Fit,Option-Command-9,apple preview zoom,0,Zoom all images to fit,Preview
Preview,Zoom All Images In,Option-Command-Plus (+),apple preview zoom,0,Zoom all images in,Preview
Preview,Zoom All Images Out,Option-Command-Minus (–),apple preview zoom,0,Zoom all images out,Preview
Safari,Scroll in Larger Increments,Option key + arrow key,apple safari navigation,0,Scroll in larger increments,Safari - Scroll
Safari,Scroll Down a Screen,Page Down or Space bar,apple safari navigation,0,Scroll down a screen,Safari - Scroll
Safari,Scroll Up a Screen,Page Up or Shift–Space bar,apple safari navigation,0,Scroll up a screen,Safari - Scroll
Safari,Scroll to Top-Left/Bottom-Left of Webpage,Command–Up Arrow or Command–Down Arrow,apple safari navigation,0,Scroll to the top-left or bottom-left corner of the webpage,Safari - Scroll
Safari,Search Current Webpage,Command-F,apple safari search,0,Search the current webpage,Safari - Current Webpage
Safari,Highlight Next Field/Pop-up Menu,Tab,apple safari navigation,0,Highlight the next field or pop-up menu on a webpage,Safari - Current Webpage
Safari,Select Smart Search Field,Command-L,apple safari search,0,Select the Smart Search field,Safari - Current Webpage
Safari,Print Current Webpage,Command-P,apple safari printing,0,Print the current webpage,Safari - Current Webpage
Safari,Copy Selected Item,Command-C,apple safari clipboard,0,Copy the selected item,Safari - Current Webpage
Safari,Paste Most Recently Copied Item,Command-V,apple safari clipboard,0,Paste the most recently copied item,Safari - Current Webpage
Safari,Open Webpage in New Tab (Link/Bookmark/Smart Search),Command-click a link/bookmark or Command-Return,apple safari tab-management,0,Open a webpage in a new tab,Safari - Tabs
Safari,Select One of First Nine Tabs,Command-1 to Command-9,apple safari tab-navigation,0,Select one of your first nine tabs,Safari - Tabs
Safari,Close Active Tab,Command-W,apple safari tab-management,0,Close the active tab,Safari - Tabs
Safari,Close All Tabs Except One,Option-click Close button on tab,apple safari tab-management,0,Close all tabs except for one,Safari - Tabs
Safari,Reopen Last Closed Tab,Shift-Command-T,apple safari tab-management,0,Reopen the last tab you closed,Safari - Tabs
Safari,Go to Your Homepage,Shift-Command-H,apple safari navigation,0,Go to your homepage,Safari - Settings
Safari,Go Back to Previous Webpage,Command-[,apple safari history,0,Go back to the previous webpage,Safari - History
Safari,Go Forward to Next Webpage,Command-],apple safari history,0,Go forward to the next webpage,Safari - History
Safari,See Recently Visited Webpages by Name,Press and hold Back/Forward button,apple safari history,0,See a list of your recently visited webpages by name,Safari - History
Safari,See Recently Visited Webpages by URL,Option key + press and hold Back/Forward button,apple safari history,0,See a list of your recently visited webpages by web address (URL),Safari - History
Safari,Exit Full-screen View,Esc,apple safari view,0,Exit full-screen view,Safari - Zoom
Safari,Zoom Website Content,Command-Plus Sign (+) or Command-Minus Sign (-),apple safari zoom,0,Zoom website content,Safari - Zoom
Safari,Zoom Website Text,Option key + View > Make Text Bigger/Smaller,apple safari zoom,0,Zoom website text,Safari - Zoom
Safari,Download a Linked File,Option-click a link to the file,apple safari downloads,0,Download a linked file,Safari - Downloads
Safari,Open a Downloaded File,Double-click file in downloads list,apple safari downloads,0,Open a downloaded file,Safari - Downloads
Safari,Switch to Another Safari Window,Command-` (above Tab key),apple safari window-management,0,Switch to another Safari window,Safari - Window
Safari,Reopen Last Closed Window,Shift-Command-T,apple safari window-management,0,Reopen the last window you closed,Safari - Window
Safari,Show or Hide Reading List Sidebar,Control-Command-2,apple safari reading-list,0,Show or Hide the Reading List sidebar,Safari - Reading List
Safari,Add Current Webpage to Reading List,Shift-Command-D,apple safari reading-list,0,Add the current webpage,Safari - Reading List
Safari,Add Linked Webpage to Reading List,Shift-click a link to the webpage,apple safari reading-list,0,Add a linked webpage,Safari - Reading List
Safari,Open Reader,Shift-Command-R,apple safari reader,0,Open Reader,Safari - Reading List
Safari,Close Reader,Esc,apple safari reader,0,Close Reader,Safari - Reading List
Safari,Add Bookmark to Favorites Bar,Drag website icon to Favorites bar,apple safari bookmarks,0,Add a bookmark to the Favorites bar,Safari - Bookmarks
Safari,Open All Bookmarks from Favorites Folder,Command-click folder in Favorites bar,apple safari bookmarks,0,Open all bookmarks from a folder in the Favorites bar,Safari - Bookmarks
Safari,Move Bookmark on Favorites Bar,Drag the bookmark left or right,apple safari bookmarks,0,Move a bookmark on the Favorites bar,Safari - Bookmarks
Safari,Remove Bookmark from Favorites Bar,Drag bookmark off top of bar,apple safari bookmarks,0,Remove a bookmark from the Favorites bar,Safari - Bookmarks
Safari,Show or Hide Bookmarks Sidebar,Control-Command-1,apple safari bookmarks,0,Show or Hide the Bookmarks sidebar,Safari - Bookmarks
Safari,Select Bookmarks and Folders in Sidebar,Command-click each bookmark and folder,apple safari bookmarks,0,Select bookmarks and folders in the sidebar,Safari - Bookmarks
Safari,Select Next Bookmark or Folder,Up Arrow or Down Arrow,apple safari bookmarks,0,Select the next bookmark or folder,Safari - Bookmarks
Safari,Open Selected Bookmark,Space bar,apple safari bookmarks,0,Open the selected bookmark,Safari - Bookmarks
Safari,Open Selected Folder,Space bar or Right Arrow,apple safari bookmarks,0,Open the selected folder,Safari - Bookmarks
Safari,Close Selected Folder,Space bar or Left Arrow,apple safari bookmarks,0,Close the selected folder,Safari - Bookmarks
Safari,Cancel Editing Bookmark Name (Sidebar),Esc,apple safari bookmarks,0,Cancel editing a bookmark name in the sidebar,Safari - Bookmarks
Safari,Finish Editing Bookmark Name,Return,apple safari bookmarks,0,Finish editing a bookmark name,Safari - Bookmarks
Safari,Create Folder from Selected Bookmarks/Folders,Option-click New Folder button,apple safari bookmarks,0,Create a folder containing the selected bookmarks and folders in bookmarks view,Safari - Bookmarks
Terminal,New Window,Command-N,macos terminal,0,New window,Terminal - Windows and Tabs
Terminal,New Window with Same Command,Control-Command-N,macos terminal,0,New window with same command,Terminal - Windows and Tabs
Terminal,New Tab,Command-T,macos terminal,0,New tab,Terminal - Windows and Tabs
Terminal,New Tab with Same Command,Control-Command-T,macos terminal,0,New tab with same command,Terminal - Windows and Tabs
Terminal,Show or Hide Tab Bar,Shift-Command-T,macos terminal,0,Show or hide tab bar,Terminal - Windows and Tabs
Terminal,Show All Tabs or Exit Tab Overview,Shift-Command-Backslash (\),macos terminal,0,Show all tabs or exit tab overview,Terminal - Windows and Tabs
Terminal,New Command,Shift-Command-N,macos terminal,0,New command,Terminal - Windows and Tabs
Terminal,New Remote Connection,Shift-Command-K,macos terminal,0,New remote connection,Terminal - Windows and Tabs
Terminal,Show or Hide Inspector,Command-I,macos terminal,0,Show or hide Inspector,Terminal - Windows and Tabs
Terminal,Edit Title,Shift-Command-I,macos terminal,0,Edit title,Terminal - Windows and Tabs
Terminal,Edit Background Color,Option-Command-I,macos terminal,0,Edit background color,Terminal - Windows and Tabs
Terminal,Make Fonts Bigger,Command-Plus (+),macos terminal,0,Make fonts bigger,Terminal - Windows and Tabs
Terminal,Make Fonts Smaller,Command-Minus (–),macos terminal,0,Make fonts smaller,Terminal - Windows and Tabs
Terminal,Next Window,Command-Grave Accent (`),macos terminal,0,Next window,Terminal - Windows and Tabs
Terminal,Previous Window,Command-Shift-Tilde (~),macos terminal,0,Previous window,Terminal - Windows and Tabs
Terminal,Split Window into Two Panes,Command-D,macos terminal,0,Split window into two panes,Terminal - Windows and Tabs
Terminal,Close Split Pane,Shift-Command-D,macos terminal,0,Close split pane,Terminal - Windows and Tabs
Terminal,Close Tab,Command-W,macos terminal,0,Close tab,Terminal - Windows and Tabs
Terminal,Close Other Tabs,Option-Command-W,macos terminal,0,Close other tabs,Terminal - Windows and Tabs
Terminal,Close All,Option-Shift-Command-W,macos terminal,0,Close all,Terminal - Windows and Tabs
Terminal,Scroll to Top,Command-Home,macos terminal,0,Scroll to top,Terminal - Windows and Tabs
Terminal,Scroll to Bottom,Command-End,macos terminal,0,Scroll to bottom,Terminal - Windows and Tabs
Terminal,Page Up,Command-Page Up,macos terminal,0,Page up,Terminal - Windows and Tabs
Terminal,Page Down,Command-Page Down,macos terminal,0,Page down,Terminal - Windows and Tabs
Terminal,Line Up,Option-Command-Page Up,macos terminal,0,Line up,Terminal - Windows and Tabs
Terminal,Line Down,Option-Command-Page Down,macos terminal,0,Line down,Terminal - Windows and Tabs
Terminal,Reposition Insertion Point,Press and hold Option + move pointer,macos terminal,0,Reposition the insertion point,Terminal - Command Line
Terminal,Move Insertion Point to Beginning of Line,Control-A,macos terminal,0,Move the insertion point to the beginning of the line,Terminal - Command Line
Terminal,Move Insertion Point to End of Line,Control-E,macos terminal,0,Move the insertion point to the end of the line,Terminal - Command Line
Terminal,Move Insertion Point Forward One Character,Right Arrow,macos terminal,0,Move the insertion point forward one character,Terminal - Command Line
Terminal,Move Insertion Point Backward One Character,Left Arrow,macos terminal,0,Move the insertion point backward one character,Terminal - Command Line
Terminal,Move Insertion Point Forward One Word,Option-Right Arrow,macos terminal,0,Move the insertion point forward one word,Terminal - Command Line
Terminal,Move Insertion Point Backward One Word,Option-Left Arrow,macos terminal,0,Move the insertion point backward one word,Terminal - Command Line
Terminal,Delete the Line,Control-U,macos terminal,0,Delete the line,Terminal - Command Line
Terminal,Delete to End of Line,Control-K,macos terminal,0,Delete to the end of the line,Terminal - Command Line
Terminal,Delete Forward to End of Word,Option-D,macos terminal,0,Delete forward to the end of the word,Terminal - Command Line
Terminal,Delete Backward to Beginning of Word,Control-W,macos terminal,0,Delete backward to the beginning of the word,Terminal - Command Line
Terminal,Delete One Character,Delete,macos terminal,0,Delete one character,Terminal - Command Line
Terminal,Forward-Delete One Character,Forward Delete (or Fn-Delete),macos terminal,0,Forward-delete one character,Terminal - Command Line
Terminal,Transpose Two Characters,Control-T,macos terminal,0,Transpose two characters,Terminal - Command Line
Terminal,Select Complete File Path,Shift and Command keys + double-click path,macos terminal,0,Select a complete file path,Terminal - Select & Find
Terminal,Select Complete Line of Text,Triple-click the line,macos terminal,0,Select a complete line of text,Terminal - Select & Find
Terminal,Select a URL,Shift and Command keys + double-click URL,macos terminal,0,Select a URL,Terminal - Select & Find
Terminal,Select Rectangular Block,Option key + drag to select text,macos terminal,0,Select a rectangular block,Terminal - Select & Find
Terminal,Cut,Command-X,macos terminal,0,Cut,Terminal - Select & Find
Terminal,Copy,Command-C,macos terminal,0,Copy,Terminal - Select & Find
Terminal,Copy Without Background Color,Control-Shift-Command-C,macos terminal,0,Copy without background color,Terminal - Select & Find
Terminal,Copy Plain Text,Option-Shift-Command-C,macos terminal,0,Copy plain text,Terminal - Select & Find
Terminal,Paste,Command-V,macos terminal,0,Paste,Terminal - Select & Find
Terminal,Paste the Selection,Shift-Command-V,macos terminal,0,Paste the selection,Terminal - Select & Find
Terminal,Paste Escaped Text,Control-Command-V,macos terminal,0,Paste escaped text,Terminal - Select & Find
Terminal,Paste Escaped Selection,Control-Shift-Command-V,macos terminal,0,Paste escaped selection,Terminal - Select & Find
Terminal,Find Next,Command-G,macos terminal,0,Find next,Terminal - Select & Find
Terminal,Find Previous,Command-Shift-G,macos terminal,0,Find previous,Terminal - Select & Find
Terminal,Find Using Selected Text,Command-E,macos terminal,0,Find using the selected text,Terminal - Select & Find
Terminal,Jump to Selected Text,Command-J,macos terminal,0,Jump to the selected text,Terminal - Select & Find
Terminal,Open Character Viewer,Control-Command-Space,macos terminal,0,Open the character viewer,Terminal - Select & Find
Terminal,Mark,Command-U,macos terminal,0,Mark,Terminal - Marks & Bookmarks
Terminal,Mark as Bookmark,Option-Command-U,macos terminal,0,Mark as bookmark,Terminal - Marks & Bookmarks
Terminal,Unmark,Shift-Command-U,macos terminal,0,Unmark,Terminal - Marks & Bookmarks
Terminal,Mark Line and Send Return,Command-Return,macos terminal,0,Mark line and send return,Terminal - Marks & Bookmarks
Terminal,Send Return Without Marking,Shift-Command-Return,macos terminal,0,Send return without marking,Terminal - Marks & Bookmarks
Terminal,Insert Bookmark,Shift-Command-M,macos terminal,0,Insert bookmark,Terminal - Marks & Bookmarks
Terminal,Insert Bookmark with Name,Option-Shift-Command-M,macos terminal,0,Insert bookmark with name,Terminal - Marks & Bookmarks
Terminal,Jump to Previous Mark,Command-Up Arrow,macos terminal,0,Jump to previous mark,Terminal - Marks & Bookmarks
Terminal,Jump to Next Mark,Command-Down Arrow,macos terminal,0,Jump to next mark,Terminal - Marks & Bookmarks
Terminal,Jump to Previous Bookmark,Option-Command-Up Arrow,macos terminal,0,Jump to previous bookmark,Terminal - Marks & Bookmarks
Terminal,Jump to Next Bookmark,Option-Command-Down Arrow,macos terminal,0,Jump to next bookmark,Terminal - Marks & Bookmarks
Terminal,Clear to Previous Mark,Command-L,macos terminal,0,Clear to previous mark,Terminal - Marks & Bookmarks
Terminal,Clear to Previous Bookmark,Option-Command-L,macos terminal,0,Clear to previous bookmark,Terminal - Marks & Bookmarks
Terminal,Clear to Start,Command-K,macos terminal,0,Clear to start,Terminal - Marks & Bookmarks
Terminal,Select Between Marks,Shift-Command-A,macos terminal,0,Select between marks,Terminal - Marks & Bookmarks
Terminal,Show or Hide Colors,Shift-Command-C,macos terminal,0,Show or hide colors,Terminal - Other
Terminal,Break (Equivalent to Control-C),Command-Period (.),macos terminal,0,Break,Terminal - Other
Terminal,Soft Reset Terminal Emulator State,Option-Command-R,macos terminal,0,Soft reset terminal emulator state,Terminal - Other
Terminal,Hard Reset Terminal Emulator State,Control-Option-Command-R,macos terminal,0,Hard reset terminal emulator state,Terminal - Other
Terminal,Open a URL,Command key + double-click URL,macos terminal,0,Open a URL,Terminal - Other
Terminal,Add Complete File Path,Drag file from Finder into Terminal window,macos terminal,0,Add the complete path to a file,Terminal - Other
Terminal,Export Text As,Command-S,macos terminal,0,Export text as,Terminal - Other
Terminal,Export Selected Text As,Shift-Command-S,macos terminal,0,Export selected text as,Terminal - Other
Terminal,Reverse Search Command History,Control-R,macos terminal,0,Reverse search command history,Terminal - Other
Terminal,Toggle Allow Mouse Reporting,Command-R,macos terminal,0,Toggle “Allow Mouse Reporting” option,Terminal - Other
Terminal,Toggle Use Option as Meta Key,Command-Option-O,macos terminal,0,Toggle “Use Option as Meta Key” option,Terminal - Other
Terminal,Show Alternate Screen,Shift-Command-Down Arrow,macos terminal,0,Show alternate screen,Terminal - Other
Terminal,Hide Alternate Screen,Shift-Command-Up Arrow,macos terminal,0,Hide alternate screen,Terminal - Other
Terminal,Open Man Page for Selection,Control-Shift-Command-Question Mark (?),macos terminal,0,Open man page for selection,Terminal - Other
Terminal,Search Man Page Index for Selection,Control-Option-Command-Slash (/),macos terminal,0,Search man page index for selection,Terminal - Other
Spotlight,Open or Close Spotlight Window,Command-Space bar,macos spotlight,0,Open or close the Spotlight window,Spotlight
Spotlight,Open Search Result in Quick Look,Space bar,macos spotlight,0,Open a search result in Quick Look,Spotlight
Spotlight,Switch Between Search Field & Results,Tab key,macos spotlight,0,Switch between the search field and the search results,Spotlight
Spotlight,Move to Next Result,Down Arrow,macos spotlight,0,Move to the next result,Spotlight
Spotlight,Move to Previous Result,Up Arrow,macos spotlight,0,Move to the previous result,Spotlight
Spotlight,Move to First Result in Next Category,Command-Down Arrow,macos spotlight,0,Move to the first result in the next category,Spotlight
Spotlight,Move to First Result in Previous Category,Command-Up Arrow,macos spotlight,0,Move to the first result in the previous category,Spotlight
Spotlight,Show Path of a Result,Command,macos spotlight,0,Show the path of a result (such as a file),Spotlight
Spotlight,Open a Result,Return key,macos spotlight,0,Open a result,Spotlight
Spotlight,See File in App or Finder,Command-R or Command-Double-click,macos spotlight,0,See a file in an app or the Finder,Spotlight
Spotlight,Open Finder Window with Search Field Selected,Option-Command-Space bar,macos spotlight,0,Open a Finder window with the search field selected,Spotlight
Voice Memos,Create a Recording,Command-N,apple voice-memos,0,Create a recording,Voice Memos
Voice Memos,Play or Pause Recording,Space bar,apple voice-memos,0,Play or pause a recording,Voice Memos
Voice Memos,Duplicate a Recording,Command-D,apple voice-memos,0,Duplicate a recording,Voice Memos
Voice Memos,Enhance a Recording,Shift-Command-E,apple voice-memos,0,Enhance a recording,Voice Memos
Voice Memos,Skip Silence in a Recording,Shift-Command-X,apple voice-memos,0,Skip silence in a recording,Voice Memos
Voice Memos,Trim a Recording,Command-T,apple voice-memos,0,Trim a recording,Voice Memos
Voice Memos,Delete a Recording,Delete key,apple voice-memos,0,Delete a recording,Voice Memos
Voice Memos,Save a Recording,Command-S,apple voice-memos,0,Save a recording,Voice Memos
Voice Memos,Jump Backward 15 Seconds,Command-Left Arrow,apple voice-memos,0,Jump backward 15 seconds in a recording,Voice Memos
Voice Memos,Jump Forward 15 Seconds,Command-Right Arrow,apple voice-memos,0,Jump forward 15 seconds in a recording,Voice Memos
Voice Memos,Minimize Voice Memos Window,Command-M,apple voice-memos,0,Minimize the Voice Memos window,Voice Memos
Voice Memos,Hide Voice Memos Window,Command-H,apple voice-memos,0,Hide the Voice Memos window,Voice Memos
Voice Memos,Hide Everything Except Voice Memos,Option-Command-H,apple voice-memos,0,Hide everything except Voice Memos,Voice Memos
Voice Memos,Quit Voice Memos App,Command-Q or Command-W,apple voice-memos,0,Quit the Voice Memos app,Voice Memos
